ip_mean,ip_std,ip_kurtosis,ip_skewness,dmsnr_mean,dmsnr_std,dmsnr_kurtosis,dmsnr_skewness,label
  34.02344,  32.87630,   4.98106,  28.37822,  65.14967,  78.47506,   1.09022,  -0.09511,   1
  73.14062,  38.62131,   2.22434,   7.18885,  23.82609,  59.84781,   2.50685,   5.01561,   1
  17.02344,  46.59155,   3.71695,  13.10582,  95.91221,  66.37243,   0.48444,  -0.43869,   1
  72.19531,  36.16111,   2.60122,   9.52130,  10.63629,  41.68585,   4.20641,  17.25083,   1
  64.92188,  32.22858,   3.42907,  16.42133,  33.67057,  60.49111,   1.74856,   2.08856,   1
  61.48438,  35.89067,   2.76695,   9.59917,  24.45987,  56.93555,   2.41360,   4.95257,   1
 152.53125,  38.87961,  -0.38395,   0.93659,   7.97742,  33.06152,   4.35818,  19.02963,   0
  55.48438,  39.56640,   2.69605,   9.30684,  46.07692,  76.21678,   1.55500,   1.00775,   1
  33.41406,  29.11924,   4.84033,  30.20789,  12.60535,  38.58749,   3.51544,  13.21505,   1
 105.62500,  44.58296,   0.31262,   0.47093,   5.42057,  30.00423,   6.01143,  36.84324,   1
  67.02344,  33.73575,   2.06208,   7.68139,  11.07692,  44.31388,   4.04932,  15.23667,   1
 126.55469,  47.62218,  -0.12771,   0.02228,   6.91890,  35.68378,   5.20471,  26.15730,   0
  77.38281,  39.16953,   2.21311,   7.49103,  17.27174,  48.32785,   3.18380,   9.77954,   1
  99.85156,  40.63944,   0.48934,   1.14886,   4.04515,  20.28129,   5.92468,  40.87829,   1
  23.70312,  41.67777,   4.11260,  16.68713,  12.27258,  39.32339,   3.71067,  14.11100,   1
  34.37500,  31.88088,   4.58834,  25.88274,  36.93144,  63.50680,   1.87338,   2.67500,   1
 112.39062,  55.33043,   0.57494,  -0.10731,  18.93144,  55.76390,   2.85048,   6.67344,   1
  79.69531,  37.48928,   1.69840,   5.23523,  41.64214,  73.36736,   1.39972,   0.31425,   1
 121.46094,  56.86015,   0.22067,  -0.29675,   1.77007,  11.92478,  12.24967, 204.74649,   0
  87.70312,  46.23063,   1.30249,   2.08402,  20.15134,  53.70628,   2.74423,   6.48442,   1
  99.03906,  39.98562,   0.66958,   2.27689,   0.96488,   9.94452,  17.04873, 376.80860,   1
  78.67969,  35.80261,   1.33954,   4.64350,   8.30268,  35.42598,   4.44289,  19.22694,   1
  19.83594,  28.73689,   6.05677,  40.80816,  60.21656,  75.93127,   1.13806,   0.13202,   1
 108.97656,  51.86573,   0.47452,   0.08426,  11.39632,  40.24308,   3.54917,  11.61125,   1
  36.46875,  39.27287,   3.73645,  14.91464, 111.12291,  75.71649,   0.25356,  -0.93610,   1
  59.43750,  38.90167,   2.50668,   9.07225,  30.69231,  61.68629,   2.06924,   3.36358,   1
 116.55469,  49.68680,  -0.04281,  -0.23953,   3.65050,  22.79570,   7.38534,  59.58294,   0
 121.71094,  43.35449,   0.19504,  -0.11331,   4.62207,  27.71262,   6.31374,  40.42702,   0
  50.08594,  40.40344,   3.15191,  10.66544,  16.43395,  46.42745,   3.14662,   9.57566,   1
  78.67969,  59.98905,   1.39064,   1.05436,  93.32609,  71.53114,   0.66683,  -0.80767,   1
  46.23438,  27.68023,   3.98685,  25.42175,  12.64799,  42.39144,   3.91874,  15.19655,   1
 104.47656,  47.98160,   0.35368,   0.20604,   2.31773,  18.24836,   8.66360,  80.36672,   0
  63.08594,  39.57608,   2.69484,   9.08736,  19.62709,  52.92638,   2.89025,   7.57893,   1
 122.25781,  49.00036,  -0.02493,  -0.26761,   4.61706,  26.83756,   6.12813,  38.17247,   0
  42.82031,  33.40482,   4.41785,  23.83559,  23.24331,  52.00566,   2.56604,   6.18042,   1
  19.49219,  32.67166,   5.64364,  33.15622,  54.61706,  57.23272,   1.50994,   1.80058,   1
  61.67188,  36.37545,   2.26522,   8.70998,   5.59365,  29.62396,   6.07222,  38.23599,   1
  38.69531,  36.36051,   4.36047,  21.15771,  15.36873,  44.45130,   3.35913,  11.35931,   1
 108.09375,  52.13316,   0.55900,   0.26390,   2.02508,  14.78105,  10.79903, 141.82931,   0
  65.95312,  35.63791,   2.63589,  11.14564,   7.11957,  35.10645,   5.20800,  26.93239,   1
   8.10156,  31.35154,   6.09162,  38.48028,  92.85619,  54.66816,   0.96810,   0.69645,   1
 104.14844,  40.58692,   0.33040,   0.99729,   1.57274,  13.81158,  11.72506, 162.58871,   0
  69.27344,  48.97125,   2.05504,   4.60352,  40.17224,  76.22635,   1.67012,   1.22164,   1
  46.64062,  45.69579,   2.77979,   8.08893,  14.77258,  41.31734,   3.38042,  11.36649,   1
  62.16406,  45.52056,   2.43879,   6.89789,  16.84615,  49.43283,   3.10215,   8.87746,   1
  44.60156,  43.87595,   2.96642,   9.24811,  61.50167,  79.46991,   0.90731,  -0.60640,   1
 124.18750,  47.93237,  -0.02186,  -0.08550,   5.85786,  30.94166,   5.88827,  35.46850,   0
 126.60156,  53.36846,   0.17706,  -0.59507,   5.86706,  30.81094,   5.78963,  34.13111,   0
  39.14844,  30.32818,   4.00476,  23.30895,  37.52759,  71.31375,   1.78030,   1.80795,   1
 116.75000,  49.49432,   0.09309,  -0.19956,   3.75334,  22.11955,   6.61171,  47.45150,   0
 130.88281,  50.03040,   0.11659,  -0.11464,   4.21823,  22.27703,   6.47364,  46.13427,   0
 119.70312,  51.22993,   0.16455,  -0.37178,   2.78261,  18.05444,   8.43154,  85.17240,   0
  95.36719,  50.26832,   1.11071,   1.16795, 144.70652,  76.99977,  -0.39791,  -0.95301,   1
 138.03125,  48.63961,  -0.08465,  -0.04769,   8.42391,  35.35983,   4.28873,  17.75108,   0
 129.42188,  50.37370,   0.04035,  -0.43194,   1.68227,  11.68959,  11.94562, 203.99010,   0
 122.10938,  47.43602,  -0.01502,  -0.38191,   2.49415,  14.39449,   9.42671, 119.20338,   0
 105.03906,  37.72400,   0.28637,   1.47381,   1.45318,  12.97735,  12.76491, 195.32974,   0
 101.10938,  44.96478,   0.46684,   0.65044,   4.30351,  22.90227,   5.91860,  38.15289,   1
  39.37500,  34.85349,   4.03471,  19.99366,  42.42893,  69.87894,   1.67233,   1.66139,   1
 111.17188,  51.05774,   0.40381,   0.14002,   3.36288,  20.31694,   7.81539,  70.00815,   0
  95.49219,  34.64620,   0.55243,   2.65473,   1.89130,  14.62673,  10.13991, 124.73957,   0
 106.64844,  53.17271,   0.23157,  -0.39276,   4.01003,  19.62435,   6.69727,  55.06633,   0
 126.81250,  50.92469,  -0.07789,  -0.06328,   3.68311,  21.99298,   7.14617,  55.53005,   0
 122.36719,  48.43437,   0.09501,   0.13118,   1.57609,  11.28270,  12.97729, 236.28624,   0
 116.22656,  46.43497,   0.17099,  -0.12977,   2.12207,  18.50391,   9.68915,  98.63836,   0
  91.53125,  40.11564,   0.70948,   1.15276,   1.93813,  13.69280,  10.92482, 152.87766,   0
 122.48438,  46.69030,  -0.08685,   0.10129,   2.79013,  14.95541,   9.22475, 118.99821,   0
  51.01562,  29.88232,   4.18779,  24.43205,  40.17224,  74.42050,   1.66506,   1.32353,   1
 101.91406,  42.83599,   0.33543,   0.70015,   2.81020,  17.30036,   8.45846,  85.86365,   0
  98.35938,  51.19063,   1.05758,   0.75941, 134.58278,  94.92465,  -0.48132,  -1.49714,   1
  82.93750,  36.95283,   0.69773,   2.35033,   3.06605,  19.99577,   7.67037,  64.33345,   0
  91.58594,  45.86930,   0.54079,   0.91444,   3.39381,  25.49374,   7.93738,  63.53235,   1
 120.15625,  51.65971,   0.06296,  -0.47541,   3.17057,  17.48968,   7.86194,  75.57407,   0
  98.46875,  47.51989,   0.43278,  -0.09780,   1.17726,  14.00168,  12.70387, 171.77627,   0
  87.87500,  52.16815,   0.67999,   0.16730,   1.51003,  11.94423,  14.33943, 256.99633,   0
 121.80469,  45.88608,  -0.01959,   0.26031,   1.99916,  13.02220,  10.45623, 148.44936,   0
  11.14062,  25.69525,   8.06952,  68.10162,  75.83278,  70.89482,   0.78136,  -0.15278,   1
 113.30469,  46.78133,  -0.07903,   0.26983,   2.00753,  14.10303,  11.00268, 152.91147,   0
 114.54688,  45.73597,   0.29372,   0.20558,   2.33278,  15.53084,   9.66622, 114.87716,   0
 102.17188,  50.84138,   0.27656,  -0.12110,   2.56355,  18.28336,   9.03753,  90.36488,   0
 120.87500,  47.78631,   0.25822,   0.16655,   3.44649,  21.10837,   7.73852,  67.15324,   0
 121.74219,  41.37863,  -0.05744,   0.49924,   2.24498,  15.25697,   9.45541, 110.50679,   0
 148.40625,  41.97906,  -0.19367,   0.80640,   2.55268,  18.49961,   8.76732,  84.23395,   0
 120.41406,  44.02477,  -0.22132,   0.14667,   2.42391,  14.62057,   9.23319, 111.14217,   0
 133.43750,  55.67480,  -0.06703,  -0.61249,   1.65134,  13.51617,  11.20794, 157.58696,   0
 105.62500,  45.23394,   0.26235,   0.28812,   2.08612,  18.81569,  10.76869, 124.66922,   0
  47.66406,  25.22006,   4.65537,  34.56320,  21.15719,  59.45657,   2.80367,   6.49592,   1
 138.19531,  43.16901,  -0.12157,   0.27721,   2.14298,  13.62078,   9.61915, 126.74167,   0
  98.78125,  38.66441,   0.45611,   1.28135,   3.02425,  19.36026,   8.47680,  81.43263,   1
 132.33594,  52.27336,  -0.09598,  -0.41721,   4.73662,  27.72777,   6.18882,  38.89994,   0
 123.75000,  51.28749,   0.27901,  -0.19871,   4.06689,  27.23981,   6.94530,  48.51064,   0
  98.00000,  39.81363,   0.44600,   1.24216,   1.12625,  14.85571,  14.21557, 208.60104,   1
 143.10938,  43.22818,  -0.18533,   0.19063,   1.65134,  13.40486,  11.12222, 151.96088,   0
 106.41406,  46.78517,   0.37036,   0.25232,   1.66137,  11.71355,  12.28476, 208.72507,   0
 143.45312,  52.34320,  -0.07359,  -0.29660,   2.43980,  15.07125,   8.43198,  92.63571,   0
  64.54688,  36.35843,   1.72310,   6.09654,  28.96321,  65.77314,   2.17091,   3.26739,   1
 107.79688,  41.56271,   0.51042,   1.67260,   1.91054,  17.34095,  10.50891, 120.44324,   1
 103.47656,  46.15581,   0.31099,   0.61420,   1.91639,  14.45647,  10.36088, 129.61980,   0
  92.22656,  35.79744,   0.56132,   2.62086,   2.66304,  21.21874,   8.44844,  73.09445,   0
  92.92188,  44.89547,   0.63811,   1.43625,   2.05351,  12.76409,  10.48363, 153.56997,   0
 101.89844,  40.91012,   0.49365,   1.43792,   1.81271,  11.71263,  12.48065, 215.09741,   0
 128.57031,  50.16001,   0.05819,  -0.47166,   1.49164,  10.43778,  14.55838, 303.47592,   0
 102.71875,  49.36059,   0.42260,  -0.21788,  10.58445,  40.36187,   3.79537,  13.25309,   0
  60.14844,  49.56342,   2.04254,   4.47584,   7.95987,  36.35171,   5.15564,  26.65158,   1
 101.86719,  50.62614,   0.26238,  -0.00675,   8.87960,  36.34895,   4.29267,  17.91710,   0
 100.74219,  56.13798,   0.51580,  -0.24596,   2.17893,  14.67097,   9.70042, 117.51451,   0
 135.71094,  48.06687,   0.00321,  -0.35405,   2.45151,  19.81360,   8.66258,  78.42999,   0
  10.07812,  38.35252,   5.20019,  26.46538, 122.16137,  65.31915,   0.14413,  -1.04998,   1
 108.13281,  52.02154,   0.32316,  -0.15901,   1.92559,  12.48170,  11.39398, 176.64651,   0
 118.08594,  49.66010,   0.24796,  -0.38041,   3.38462,  21.35422,   7.62254,  64.92445,   0
 132.92969,  46.34824,   0.08080,   0.25984,   1.43729,  11.26810,  13.24444, 239.30592,   0
  71.98438,  79.08441,   1.08636,  -0.53567, 176.01505,  60.66234,  -1.08177,   0.37743,   1
  55.55469,  30.88760,   3.38610,  17.27763,  13.46656,  40.83171,   3.61321,  13.44303,   1
 117.29688,  53.78304,  -0.01394,  -0.46048,   2.00585,  16.58138,  10.05453, 115.61455,   0
   8.10938,  33.70906,   6.17211,  39.09460, 111.35201,  72.14792,   0.20441,  -1.18946,   1
  14.46094,  29.38774,   6.29673,  42.02540,  57.38211,  68.26286,   1.04252,   0.23164,   1
  13.79688,  31.31702,   6.09961,  38.47728,  68.75418,  68.01216,   0.72116,  -0.35404,   1
  15.46094,  29.64659,   6.24443,  41.00498,  57.35786,  70.27851,   1.03822,   0.12254,   1
  40.42188,  31.71962,   4.50421,  25.19305,  19.26756,  48.16018,   3.02187,   8.98967,   1
  23.47656,  28.22620,   6.11107,  41.38180,  47.02425,  62.36272,   1.43590,   1.46719,   1
   6.41406,  30.92014,   6.18743,  40.10132, 121.36789,  61.41642,   0.29525,  -1.02761,   1
  11.63281,  30.55167,   6.25556,  40.83904,  55.10284,  69.24593,   1.00068,   0.00755,   1
  80.96094,  35.17332,   2.18394,   8.83716,  12.57609,  41.92033,   3.75203,  13.96084,   1
   8.37500,  33.25188,   6.14355,  38.72490, 113.86873,  66.35821,   0.25430,  -1.02677,   1
  68.89844,  35.40057,   2.08686,   8.76202,   2.35284,  19.72056,   9.89206, 103.67054,   1
  53.96875,  31.90022,   3.14933,  16.01967,   9.29431,  35.95817,   4.42401,  19.86897,   1
  84.51562,  38.75725,   1.10895,   3.36444,  16.84699,  48.21089,   2.88224,   7.39926,   1
  89.33594,  42.77088,   1.20362,   2.94280,   7.31104,  33.72236,   5.17278,  27.67198,   1
  39.74219,  31.13033,   4.89543,  29.11249,  23.05769,  52.24283,   2.48162,   5.65873,   1
 118.09375,  37.47884,  -0.03160,   0.77461,   2.42057,  19.13133,   9.34955,  95.38109,   0
  51.04688,  33.52211,   3.75547,  19.54269,  14.10535,  41.44407,   3.56021,  13.07650,   1
 111.80469,  47.39760,   0.17904,   0.00202,   3.48328,  19.04314,   7.83987,  75.42297,   0
  35.42969,  35.27054,   4.56821,  22.85807,  40.22241,  65.41622,   1.70172,   1.95648,   1
  50.37500,  38.17108,   2.96020,  10.17821,  88.74582,  82.23541,   0.34489,  -1.13439,   1
  83.36719,  41.44158,   1.30390,   3.44558,  18.91806,  50.06416,   2.84408,   7.42922,   1
  42.84375,  35.85288,   4.26903,  20.83257,  28.97241,  59.00961,   2.25558,   4.33488,   1
  42.83594,  29.78327,   4.23308,  23.91827,  82.95318,  69.02299,   0.78539,  -0.11245,   1
 108.76562,  43.81361,   0.25155,   0.22756,   2.65385,  20.59769,   8.88796,  84.31953,   0
  91.73438,  47.21584,   0.60527,   0.60417,   9.84281,  40.38426,   4.08857,  15.46865,   1
  50.19531,  30.43103,   3.25572,  18.66181,  78.26003,  87.39221,   0.63144,  -1.08849,   1
 102.76562,  45.45232,   0.24083,   0.21239,   3.31605,  22.45647,   7.43371,  57.58256,   0
  20.91406,  43.18330,   3.88840,  14.80985, 109.21488,  56.43568,   0.58071,   0.06549,   1
  66.90625,  37.09836,   2.01523,   8.20749,  11.12709,  40.00475,   3.93180,  15.30426,   1
  95.67969,  51.41132,   0.61842,   0.16066,  29.31020,  65.97586,   1.96817,   2.22074,   0
  54.54688,  37.06431,   3.03528,  11.86594,  69.37375,  73.50572,   0.97369,  -0.00811,   1
 125.35156,  52.24770,  -0.20179,   0.00569,   3.93896,  24.33491,   7.04924,  53.79981,   0
 110.32031,  51.94918,   0.20090,  -0.44383,   1.81522,  12.68311,  11.17181, 166.20985,   0
 129.73438,  45.05335,   0.08368,   0.46895,   2.53846,  15.28731,   8.80293,  98.87269,   0
 102.87500,  43.57590,   0.68061,   1.18892,   4.35033,  25.98453,   6.53521,  44.61362,   0
  32.75781,  30.35101,   5.21602,  31.46560,  46.31271,  63.73540,   1.72159,   2.32670,   1
 124.64062,  41.60317,   0.42014,   0.94451,   3.72742,  20.08579,   6.74854,  51.74483,   0
 110.11719,  46.97533,   0.54112,   0.32600,  36.83194,  69.23189,   1.57485,   0.87954,   1
 117.27344,  51.70011,   0.03169,  -0.12767,   2.79181,  17.12299,   8.21803,  81.10401,   0
  22.79688,  31.00790,   5.88527,  36.11819, 116.59615,  57.22813,   0.74159,   0.22586,   1
 118.27344,  50.28399,   0.04480,  -0.10847,   4.06940,  19.22541,   6.44327,  52.80375,   0
  14.63281,  34.37588,   4.83402,  24.27063, 125.32943,  54.77623,   0.20516,   0.17324,   1
 106.96875,  38.99338,   0.72880,   1.77585,   8.89130,  35.67390,   4.04621,  15.59447,   1
  78.37500,  44.91555,   1.57189,   3.03883,  16.47575,  49.78178,   3.22961,   9.80483,   1
 119.65625,  45.67915,   0.32252,   0.30949,   6.71739,  32.64177,   5.36551,  29.30918,   0
  78.86719,  36.85749,   1.02853,   4.43858,   6.53428,  33.06469,   5.24651,  27.10893,   1
  93.99219,  41.04276,   1.10950,   3.64177,   2.71488,  22.02404,   8.98850,  84.35511,   1
  80.28906,  39.47629,   1.89913,   6.33892,  16.42642,  51.94941,   3.12607,   8.42788,   1
 128.33594,  54.16530,   0.02783,  -0.45245,  24.25669,  57.38866,   2.16906,   3.24191,   0
 139.71094,  47.95459,  -0.26677,   0.29130,   2.12709,  15.35698,   9.57739, 110.46243,   0
  50.06250,  60.16549,   1.92693,   2.92490,  69.12625,  67.68154,   0.90763,  -0.01528,   1
  86.35938,  35.97433,   1.18773,   3.89985,   3.66973,  25.13569,   7.76026,  62.73552,   1
  44.89062,  41.57847,   3.21315,  11.10490,  44.36538,  66.76314,   1.36801,   0.79244,   1
 124.41406,  49.67166,   0.23315,  -0.00736,   2.06522,  17.55995,   9.37663,  94.02657,   0
  43.67188,  43.60603,   3.63350,  13.02126, 111.10702,  75.48963,   0.26390,  -0.84874,   1
  74.82031,  54.30116,   1.77732,   2.12347,  52.96405,  76.96193,   1.23188,   0.19903,   1
  80.11719,  37.82972,   1.03139,   2.95721,   1.83946,  12.50067,  10.97306, 166.86782,   0
 105.36719,  46.81611,   0.19268,   0.31215,   2.72910,  22.55429,   8.67067,  76.43247,   0
  92.31250,  43.56438,   0.67934,   1.62283,  15.22742,  43.24566,   3.01159,   8.75002,   1
 102.79688,  37.53464,   0.38210,   1.35565,   2.70652,  19.87410,   7.95521,  67.64902,   1
 124.40625,  43.25640,   0.03978,   0.56703,   4.37375,  27.39028,   6.75949,  47.19676,   0
  97.78125,  52.60480,   0.59296,   0.22495,   1.69147,  11.86776,  12.00629, 199.20816,   1
 119.60938,  46.24345,  -0.14813,  -0.11414,   5.19398,  25.49318,   5.32619,  29.96344,   0
 135.07812,  43.11714,   0.06759,   0.06143,   2.08027,  13.33961,   9.97906, 135.78536,   0
  29.38281,  30.92408,   4.95056,  29.03620,  47.93478,  76.42785,   1.42791,   0.68162,   1
 121.36719,  53.40308,   0.12223,  -0.25793,   5.67140,  27.84209,   5.56343,  32.47789,   0
  51.76562,  28.01157,   4.10664,  25.27959,  25.71154,  60.54616,   2.42003,   4.67223,   1
 119.00000,  56.05605,   0.15594,  -0.33503,   4.35535,  24.06548,   6.65897,  47.88553,   0
  25.61719,  35.17659,   5.33661,  29.06086,  91.39716,  69.11458,   0.53648,  -0.27194,   1
 128.03125,  41.31528,   0.10609,   0.87409,   1.71572,  13.37375,  11.01428, 151.91563,   0
  95.94531,  37.50215,   0.65256,   2.34304,   3.48161,  17.80601,   7.55998,  73.81322,   0
  59.82812,  30.79116,   2.70600,  13.43681,   6.91304,  36.31600,   5.45612,  29.07983,   1
  16.52344,  32.93103,   5.62109,  32.82643,  94.19482,  71.69499,   0.55343,  -0.41287,   1
  39.96094,  34.99027,   3.94110,  19.86629,  33.12876,  64.89843,   1.98016,   2.79385,   1
  72.74219,  34.73004,   2.04837,   8.71422,   4.14214,  25.96338,   6.85905,  48.94788,   1
  70.74219,  44.61279,   1.47464,   2.70327, 139.04515,  84.47013,  -0.82168,  -0.95654,   1
  29.70312,  29.21214,   6.11924,  41.79064,  75.10786,  73.68751,   0.81627,  -0.27713,   1
  17.50000,  32.71277,   5.72779,  33.62662,  98.83612,  70.27478,   0.60346,  -0.49794,   1
 113.83594,  52.78032,   0.11961,  -0.37876,   2.87458,  18.19242,   8.42689,  83.27208,   0
 125.39844,  47.42911,   0.05591,   0.27930,   7.37458,  34.40763,   4.86085,  23.19093,   0
  39.30469,  42.67566,   3.28188,  10.82248, 122.54431,  78.48137,  -0.16446,  -1.03978,   1
  79.24219,  34.90204,   1.82505,   6.81002,  15.68395,  49.77085,   3.39424,  10.63539,   1
 129.30469,  49.09104,  -0.05718,  -0.26198,   0.90301,  10.22754,  17.95934, 381.83873,   0
 139.99219,  49.43785,  -0.10601,  -0.03820,   1.08779,  11.73252,  13.79330, 230.69757,   0
  40.39844,  33.74846,   3.93390,  19.29467,  96.34950,  76.57678,   0.55878,  -0.71726,   1
 114.34375,  55.57771,   0.11590,  -0.42806,   2.49833,  15.68969,   9.31352, 105.66744,   1
 107.96094,  41.96881,   0.21587,   0.32213,   1.65385,  12.06091,  11.85800, 191.18381,   0
  23.27344,  35.32897,   4.86832,  23.99645, 122.25251,  75.53972,  -0.07305,  -0.97264,   1
  45.54688,  30.90304,   3.64550,  19.49925,  72.24247,  88.65453,   0.65523,  -1.22145,   1
 106.95312,  43.42664,   0.37059,   0.85012,   3.07776,  21.08499,   7.74513,  65.08063,   0
 102.15625,  43.33183,   0.67770,   1.02590,   2.55268,  17.31746,   9.88903, 116.44708,   0
  55.33594,  30.24826,   3.46565,  17.60218,  64.85953,  82.16119,   0.92112,  -0.55078,   1
  11.03125,  31.47046,   5.99435,  36.69314, 155.54348,  69.40382,  -0.46713,  -0.80584,   1
  76.83594,  44.27008,   1.88328,   4.61983,   1.82274,  14.56557,  12.68602, 182.24000,   1
 106.48438,  43.56263,   0.26342,   0.30023,   2.29013,  20.36392,   9.24792,  87.06829,   0
 147.28906,  46.96261,  -0.13868,   0.04616,  10.34615,  41.19116,   3.94941,  14.39235,   0
 132.10938,  53.52383,  -0.03241,  -0.50404,   2.62291,  20.96128,   8.99053,  84.70188,   0
 121.48438,  43.16121,  -0.05643,   0.83627,   2.04097,  16.43826,   9.73644, 107.44886,   0
 125.14062,  37.12894,   0.12870,   0.83680,   1.93311,  15.59882,  10.07146, 117.06642,   0
 121.68750,  50.24110,   0.04382,  -0.05451,   1.90803,  11.68096,  12.07264, 210.31868,   0
